,Arcade,Venue_ID,Venue_Name,Venue_Distance,Venue_Address,Venue_Latitude,Venue_Longitude,Category_ID,Category_Name,Venue_Rating
121,PAC-MAN PLAY™ Arcade at Underground Atlanta,4f8871cae4b01f95a200406e,Lids,27,No Address,33.75272159819758,-84.39019600357116,4bf58dd8d48988d102951735,Accessories Store,Not Rated
122,PAC-MAN PLAY™ Arcade at Underground Atlanta,4c2630fd905a0f477ec56260,Legends Barber & Accessory Shop,35,76 Upper Alabama St,33.7526568114775,-84.39042116548488,4bf58dd8d48988d110951735,Salon / Barbershop,Not Rated
123,PAC-MAN PLAY™ Arcade at Underground Atlanta,4a7e4622f964a520aaf11fe3,Frequency,36,50 Upper Alabama St,33.7522,-84.39026199999998,4bf58dd8d48988d11f941735,Nightclub,Not Rated
124,PAC-MAN PLAY™ Arcade at Underground Atlanta,4c4f00b792b6a593bba2dc70,ACVB Visitors Center,37,65 Upper Alabama Street,33.752612471580505,-84.38970363333334,4bf58dd8d48988d1f6931735,General Travel,Not Rated
125,PAC-MAN PLAY™ Arcade at Underground Atlanta,4a0a6d23f964a520a1741fe3,Underground Atlanta,45,50 Upper Alabama St #007,33.75285401294249,-84.39032077789307,4bf58dd8d48988d1fd941735,Shopping Mall,Not Rated
126,PAC-MAN PLAY™ Arcade at Underground Atlanta,5a39297a4940bc7e5b7918ef,Post-Office Cowork,45,68 Pryor St SW,33.752404,-84.389602,4bf58dd8d48988d174941735,Coworking Space,Not Rated
127,PAC-MAN PLAY™ Arcade at Underground Atlanta,613bef71d479f129a914a76d,Banksy Pop-Up Exhibit,65,No Address,33.751929,-84.3899,4bf58dd8d48988d1e2931735,Art Gallery,Not Rated
128,PAC-MAN PLAY™ Arcade at Underground Atlanta,4f32c7dce4b0871fe739d831,86 Pryor St,90,86 Pryor St SW,33.751687,-84.389969,4bf58dd8d48988d130941735,Building,Not Rated
129,PAC-MAN PLAY™ Arcade at Underground Atlanta,4c6ad5437c052d7f0b2328cf,Foot Locker,90,50 Upper Alabama St SW Ste 70,33.75169881281165,-84.38989698886876,4bf58dd8d48988d107951735,Shoe Store,Not Rated
130,PAC-MAN PLAY™ Arcade at Underground Atlanta,501a87dde4b0ea253ed96faf,10AM Stand Up,91,No Address,33.75310470571202,-84.3907502117518,4bf58dd8d48988d171941735,Event Space,Not Rated
131,PAC-MAN PLAY™ Arcade at Underground Atlanta,4c7a8b8f3badb1f7bb675254,"Sports Avenue, Underground",107,Underground,33.75337767,-84.39055906,4bf58dd8d48988d1f2941735,Sporting Goods Shop,Not Rated
132,PAC-MAN PLAY™ Arcade at Underground Atlanta,49f51b46f964a520926b1fe3,MARTA - Five Points Station,208,30 Alabama St SW,33.7539185303971,-84.39154971594931,4bf58dd8d48988d1fd931735,Metro Station,Not Rated
133,PAC-MAN PLAY™ Arcade at Underground Atlanta,51c98fa5498e55948fea2e57,"Atlanta BeltLine, Inc.",501,100 Peachtree St NW Ste 2300,33.756820678710945,-84.3885498046875,50328a8e91d4c4b30a586d6c,Non-Profit,Not Rated
